sex,age_at_current_charge,age_at_first_charge,p_charges,p_incarceration,p_probation,p_juv_fel_count,p_felprop_viol,p_murder,p_felassault,p_misdeassault,p_sex_offense,p_weapon,p_fta_two_year,p_fta_two_year_plus,current_violence,current_violence20,p_pending_charge,p_felony,p_misdemeanor,p_violence,total_convictions,p_arrest,p_property,p_traffic,p_drug,p_dui,p_domestic,p_voyeurism,p_fraud,p_stealing,p_trespass,six_month,one_year,three_year,five_year,charge_types,charge_rate,conviction_rate,incarceration_rate,general_two_year,general_six_month,drug_two_year,property_two_year,misdemeanor_two_year,felony_two_year,violent_two_year,drug_six_month,property_six_month,misdemeanor_six_month,felony_six_month,violent_six_month
1,25,25,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
1,45,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1.3333333333333333,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,9,18,1,1,0,0,0,1,0,0,0,6,0,1,0,14,0,12,0,12,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.125,0.6666666666666666,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0
1,47,37,9,0,1,0,1,0,3,0,0,0,0,0,1,0,0,3,1,3,4,5,2,0,2,0,0,0,0,1,1,1,1,1,1,7,0.8181818181818182,0.4444444444444444,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,45,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,0,0,1,0,0,0,0,1,1,1,1,1,3,4.0,0.75,0.25,1,1,0,0,1,0,0,0,0,1,0,0
0,22,18,8,0,0,0,2,0,1,1,0,0,0,0,1,0,1,0,1,4,2,3,3,0,0,0,0,0,0,2,0,0,0,1,1,6,1.6,0.25,0.0,1,1,0,1,0,1,1,0,1,0,1,1
1,20,19,5,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,1,4,3,2,0,3,0,0,0,0,2,1,1,1,1,1,6,2.5,0.8,0.2,1,0,1,0,1,0,0,0,0,0,0,0
1,53,23,35,1,2,0,1,0,1,0,0,0,0,0,0,0,17,17,10,2,28,30,3,1,19,0,0,0,0,2,2,0,0,1,1,8,1.1290322580645162,0.8,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0
1,39,21,11,0,5,0,0,1,0,0,0,1,0,0,1,0,6,4,3,0,7,14,2,0,3,1,0,0,0,2,2,0,0,0,0,7,0.5789473684210527,0.6363636363636364,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,18,7,0,1,0,2,0,0,1,0,0,0,0,1,0,2,1,2,3,3,3,4,0,1,0,0,0,0,4,0,0,0,1,1,6,1.1666666666666667,0.42857142857142855,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,19,30,1,7,0,0,0,0,3,0,0,0,0,0,0,13,6,16,3,22,23,0,0,1,4,0,0,0,0,0,1,1,1,1,4,1.3636363636363635,0.7333333333333333,0.03333333333333333,1,1,0,0,0,1,0,0,0,0,1,0
1,30,24,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,2,0,3,0,0,0,0,2,1,0,0,0,1,4,0.8571428571428571,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,25,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1,5,0.6666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,38,5,0,1,0,0,0,1,3,0,0,0,0,1,0,0,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.625,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,41,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,4,1.0,0.3333333333333333,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,26,19,15,1,3,0,0,0,0,0,0,0,0,0,0,0,7,2,6,0,8,8,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1.875,0.5333333333333333,0.06666666666666667,1,1,0,0,1,0,0,0,0,1,0,0
1,21,18,9,1,1,0,1,0,0,0,0,0,0,0,1,0,8,1,3,0,4,4,2,0,3,0,0,0,0,0,1,1,1,1,1,4,2.25,0.4444444444444444,0.1111111111111111,1,0,0,1,1,0,0,0,0,0,0,0
1,26,23,5,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,1,1,2,1.25,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,22,7,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,1,4,2,0,4,0,0,0,0,2,0,0,1,1,1,5,3.5,0.14285714285714285,0.14285714285714285,1,1,0,0,1,0,0,0,0,1,0,0
0,21,20,5,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,1,1,1,3,0,0,1,0,0,0,0,0,0,1,1,1,1,3,2.5,0.2,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,22,15,16,1,5,0,2,0,0,0,0,0,0,0,1,0,12,4,3,1,7,14,6,0,7,0,0,0,0,6,4,0,1,1,1,6,2.0,0.4375,0.0625,1,1,0,0,1,0,1,0,0,1,0,1
1,40,21,11,0,2,0,3,0,0,0,0,0,0,0,1,0,4,3,1,2,5,8,3,0,5,0,0,0,0,3,0,0,1,1,1,5,0.55,0.45454545454545453,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,18,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,42,25,16,1,6,0,0,0,3,3,0,1,0,0,1,0,3,2,4,7,7,15,1,1,1,0,1,0,0,1,0,0,0,1,1,9,0.8888888888888888,0.4375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0
1,23,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,3,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,24,5,0,0,0,1,0,1,2,0,0,0,0,1,0,4,0,0,3,0,3,1,0,0,0,0,0,1,1,0,0,0,1,1,8,1.6666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,19,17,1,4,0,1,0,4,2,0,0,0,0,1,0,6,7,1,5,8,18,2,1,2,0,0,0,0,2,1,0,0,1,1,9,0.68,0.47058823529411764,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0
1,29,19,19,1,0,0,0,0,1,0,0,0,0,0,0,0,10,4,9,2,14,14,0,0,7,0,0,0,0,0,0,0,0,1,1,3,1.7272727272727273,0.7368421052631579,0.05263157894736842,1,0,1,0,0,1,0,0,0,0,0,0
1,29,24,7,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,1,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1.1666666666666667,0.42857142857142855,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,30,25,20,0,1,0,1,0,0,0,0,0,0,0,0,0,9,2,4,1,6,5,1,0,4,4,0,0,0,1,0,0,1,1,1,6,3.3333333333333335,0.3,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,21,18,12,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,5,4,6,5,7,0,1,0,0,0,0,7,2,1,1,1,1,6,3.0,0.5,0.0,1,1,0,1,1,0,1,0,1,1,0,1
1,22,22,7,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,1,1,1,1,7.0,0.14285714285714285,0.14285714285714285,1,0,0,1,1,0,1,0,0,0,0,0
1,35,18,35,1,2,0,0,0,1,0,0,2,0,0,0,0,17,13,11,1,25,23,0,1,17,0,0,0,0,0,0,0,1,1,1,5,1.9444444444444444,0.7142857142857143,0.02857142857142857,1,1,1,0,0,1,1,1,0,0,1,1
1,21,21,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,2,4.0,0.5,0.0,1,1,0,0,0,1,1,0,0,0,1,1
1,38,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,3,1,0,1,0,0,0,0,0,1,0,0,1,1,3,0.42105263157894735,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,16,24,0,2,0,0,0,1,0,0,0,0,0,0,0,5,3,13,1,17,15,0,2,4,0,0,0,0,0,0,0,0,1,1,4,0.8571428571428571,0.7083333333333334,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1,20,18,6,1,0,0,0,0,1,0,0,0,0,0,1,1,3,0,5,1,5,3,2,0,1,0,0,0,0,1,1,0,1,1,1,6,2.0,0.8333333333333334,0.16666666666666666,1,0,0,0,0,1,1,0,0,0,0,0
0,20,18,6,0,2,0,1,0,0,2,0,0,0,0,0,0,5,2,3,3,5,4,1,0,3,0,0,0,0,1,0,0,1,1,1,6,2.0,0.8333333333333334,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,31,18,27,1,1,0,2,0,0,2,0,1,0,0,0,0,13,9,8,4,17,14,4,0,8,1,0,0,0,3,2,1,1,1,1,9,1.9285714285714286,0.6296296296296297,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,0,0
1,49,48,7,1,0,0,0,0,0,2,0,0,0,0,1,0,4,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3.5,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
1,24,19,20,0,1,0,3,0,4,2,0,0,0,0,1,0,11,2,6,6,8,7,5,0,0,0,0,0,0,5,2,1,1,1,1,7,3.3333333333333335,0.4,0.0,1,0,0,0,1,0,1,0,0,0,0,0
1,54,23,20,1,2,0,1,0,2,0,0,0,0,0,0,0,4,7,4,5,11,15,8,0,6,0,0,0,0,8,5,0,0,0,1,7,0.625,0.55,0.05,0,0,0,0,0,0,0,0,0,0,0,0
1,28,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1.0,0.1111111111111111,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,49,44,7,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1666666666666667,0.14285714285714285,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1,18,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,2,0,0,0,0,1,0,1,1,1,1,4,3.0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
1,21,20,3,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,16,7,1,0,3,3,0,0,0,0,1,0,0,0,0,2,3,0,3,3,6,3,0,0,0,0,0,0,3,0,0,0,0,0,5,1.0,0.42857142857142855,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
1,50,49,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,3,0,0,0,0,0,1,1,1,1,1,3.0,0.5,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
1,66,32,43,1,5,0,8,0,4,3,0,3,0,0,1,0,20,17,4,15,21,25,13,1,11,6,1,0,0,12,4,0,0,1,1,12,1.2285714285714286,0.4883720930232558,0.023255813953488372,0,0,0,0,0,0,0,0,0,0,0,0
1,27,20,15,0,0,0,1,0,0,1,0,0,5,0,0,0,10,0,6,2,7,3,1,1,0,0,0,0,0,1,0,0,0,1,1,6,1.875,0.4666666666666667,0.0,1,1,0,0,0,1,0,0,0,0,1,0
1,28,23,7,0,1,0,1,0,0,1,0,0,0,0,1,0,3,2,4,1,6,6,2,0,0,0,0,0,0,2,1,0,0,0,1,6,1.1666666666666667,0.8571428571428571,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,25,18,32,1,0,0,2,0,0,0,0,0,0,0,0,0,18,6,12,3,18,22,10,0,11,0,0,0,0,4,7,1,1,1,1,6,4.0,0.5625,0.03125,1,0,1,0,1,0,1,0,0,0,0,0
1,25,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1.0,0.5,0.5,1,1,0,0,1,0,0,0,0,1,0,0
1,24,18,9,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,4,4,0,2,0,0,0,0,1,1,0,0,0,1,5,1.2857142857142858,0.1111111111111111,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,21,10,0,0,0,2,0,1,0,0,0,5,0,1,0,2,0,1,0,1,3,2,0,2,1,0,0,0,2,0,0,1,1,1,6,5.0,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,62,33,35,0,6,0,4,0,0,0,0,0,0,0,0,0,16,5,18,9,23,17,12,0,0,0,0,0,0,12,3,0,0,1,1,5,1.1666666666666667,0.6571428571428571,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,18,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,4,2.0,0.5,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,42,19,14,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,4,2,5,5,0,1,2,1,0,0,0,0,0,0,1,1,1,5,0.5833333333333334,0.35714285714285715,0.07142857142857142,1,0,1,0,0,1,1,0,0,0,0,0
1,30,18,26,1,7,0,5,0,0,1,0,0,0,0,1,0,12,10,6,4,16,22,5,0,8,0,0,0,0,5,0,1,1,1,1,6,2.0,0.6153846153846154,0.038461538461538464,1,0,1,0,1,0,0,0,0,0,0,0
1,28,24,13,1,0,0,1,0,3,2,0,0,1,0,1,0,9,0,4,5,4,9,2,0,1,0,0,0,0,1,1,1,1,1,1,8,2.6,0.3076923076923077,0.07692307692307693,1,1,0,0,1,0,1,0,0,1,0,1
1,20,18,5,1,1,0,1,0,0,1,0,0,0,0,1,1,2,1,1,2,2,5,3,0,0,0,0,0,0,1,1,1,1,1,1,6,1.6666666666666667,0.4,0.2,1,0,1,0,0,1,1,0,0,0,0,0
1,21,20,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,2,0,0,0,0,0,0,2,0,0,1,1,1,4,1.5,0.3333333333333333,0.3333333333333333,1,1,1,0,1,0,1,1,0,1,0,0
1,26,22,9,1,0,0,0,0,0,2,0,0,0,0,1,0,3,0,5,2,5,5,4,0,0,0,0,0,0,2,1,0,1,1,1,5,1.8,0.5555555555555556,0.1111111111111111,1,0,0,0,1,0,0,0,0,0,0,0
0,27,21,4,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,1,3,1,0,2,0,0,0,0,1,0,0,0,0,0,4,0.5714285714285714,0.25,0.0,1,1,1,0,0,1,0,1,0,0,1,0
1,24,17,11,1,1,0,0,0,0,2,0,1,0,0,0,0,4,0,4,4,5,7,2,0,0,0,0,0,0,1,0,1,1,1,1,5,1.375,0.45454545454545453,0.09090909090909091,1,1,0,1,1,0,1,0,1,1,0,1
1,48,38,10,0,0,0,0,0,0,3,0,0,0,0,1,0,5,0,2,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0.9090909090909091,0.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1,19,18,4,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1,1,2,2.0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0
1,20,18,5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,2,1,4,5,3,0,2,0,0,0,0,3,1,0,0,1,1,6,1.6666666666666667,0.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,18,11,1,1,0,1,0,0,0,0,0,0,0,1,0,8,1,7,2,8,8,4,0,3,0,0,0,0,4,1,1,1,1,1,6,1.8333333333333333,0.7272727272727273,0.09090909090909091,1,1,0,1,1,0,1,0,1,1,0,1
1,49,25,8,0,1,0,5,0,0,0,0,0,0,0,1,0,7,4,0,4,4,5,5,0,0,0,0,0,0,5,0,0,0,0,0,4,0.32,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,25,15,1,3,0,0,0,0,1,0,1,0,0,1,0,4,5,3,0,8,11,0,0,6,0,0,0,0,0,0,0,0,0,1,3,0.6818181818181818,0.5333333333333333,0.06666666666666667,1,0,0,0,0,1,0,0,0,0,0,0
1,33,27,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,2,3,3,2,0,0,0,0,0,0,2,0,0,1,1,1,5,0.5714285714285714,0.75,0.0,1,1,0,0,1,0,0,0,0,1,0,0
0,40,38,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1.3333333333333333,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,13,15,0,2,0,2,0,0,1,0,0,0,0,1,0,8,3,3,1,6,6,3,0,4,0,0,0,0,3,0,1,1,1,1,6,1.3636363636363635,0.4,0.0,1,0,0,1,0,1,1,0,0,0,0,0
1,24,18,5,1,2,0,2,0,0,0,0,0,0,0,1,0,3,2,2,1,4,8,2,0,2,0,0,0,0,2,0,0,0,0,1,5,0.7142857142857143,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1,20,20,25,0,0,0,1,0,0,0,0,0,0,0,1,1,22,4,1,3,5,3,12,0,2,0,0,0,0,9,8,0,1,1,1,6,25.0,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,17,16,0,3,1,1,0,1,0,0,0,0,0,1,0,8,1,10,1,11,9,1,0,7,0,0,0,0,1,0,0,0,1,1,6,2.2857142857142856,0.6875,0.0,1,0,1,0,0,1,0,0,0,0,0,0
1,21,18,7,0,1,0,2,0,1,1,0,0,0,0,1,0,0,1,2,2,3,4,2,0,3,0,0,0,0,2,0,0,0,1,1,7,1.75,0.42857142857142855,0.0,1,1,0,0,1,0,1,0,0,1,0,0
1,23,18,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,2,1,1,1,1,1,6,1.1666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,32,25,5,0,2,0,0,0,0,1,0,0,0,0,1,0,2,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.625,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,31,23,8,0,0,0,0,0,0,1,0,2,0,0,1,0,7,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,1,3,0.8888888888888888,0.25,0.0,1,1,0,0,0,1,0,0,0,0,1,0
1,41,18,8,0,2,0,3,0,0,0,0,0,0,0,1,0,0,4,1,2,5,6,5,0,1,0,0,0,0,5,0,0,1,1,1,5,0.3333333333333333,0.625,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,57,25,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.12121212121212122,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,30,16,25,1,2,0,1,0,3,2,0,1,0,0,1,0,15,4,12,8,16,13,3,0,7,1,0,0,1,3,1,1,1,1,1,12,1.6666666666666667,0.64,0.04,0,0,0,0,0,0,0,0,0,0,0,0
1,29,20,16,0,1,0,2,0,0,1,0,0,4,0,1,0,5,3,10,2,13,8,2,0,5,0,0,0,0,2,0,0,0,1,1,6,1.6,0.8125,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,43,26,24,0,5,0,1,0,1,1,0,2,0,0,1,0,13,3,7,1,10,12,1,0,9,2,0,0,0,1,0,0,0,1,1,9,1.3333333333333333,0.4166666666666667,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,42,21,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,2,0,0,0,0,0,0,2,1,0,1,1,1,5,0.18181818181818182,0.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,42,26,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,7,9,2,0,3,0,0,0,0,1,2,0,0,0,0,4,0.5294117647058824,0.7777777777777778,0.1111111111111111,1,0,0,0,1,0,1,0,0,0,0,0
1,37,18,30,0,6,0,0,0,0,1,0,0,0,0,0,0,13,4,17,1,21,22,1,0,11,3,0,0,0,1,1,0,0,1,1,7,1.5,0.7,0.0,1,0,0,0,0,1,1,0,0,0,0,0
1,22,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,1,1,1,1,4,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,55,55,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,3,0,0,1,0,0,0,3,2,1,1,1,1,6,4.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,25,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.3333333333333333,0.25,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,24,20,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,1,3,1.4,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0
1,21,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,2.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,2.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,21,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,4,5,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0.8571428571428571,0.6666666666666666,0.0,1,1,0,1,0,1,1,0,1,0,1,1
1,21,21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,3,0,0,5,0,0,0,0,0,0,0,1,1,1,1,6.0,0.16666666666666666,0.16666666666666666,1,0,1,0,1,0,0,0,0,0,0,0
1,35,22,9,1,1,0,0,0,0,4,0,0,0,0,1,0,4,0,6,6,6,6,1,0,1,0,0,0,0,1,0,1,1,1,1,5,0.6428571428571429,0.6666666666666666,0.1111111111111111,1,0,0,0,1,0,1,0,0,0,0,0
0,24,24,13,1,0,0,5,0,0,0,0,0,0,0,1,0,5,2,0,5,2,1,7,0,0,0,0,0,0,7,0,1,1,1,1,4,13.0,0.15384615384615385,0.07692307692307693,1,1,0,1,0,1,1,0,1,0,1,1
1,21,18,10,1,2,0,0,0,0,1,0,0,0,0,1,0,6,2,5,2,7,7,1,0,1,0,0,0,0,1,0,0,1,1,1,5,2.5,0.7,0.1,1,0,1,0,1,0,1,0,0,0,0,0
1,26,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0.8571428571428571,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,32,25,11,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,6,2,6,2,3,0,1,0,0,0,2,1,0,1,1,1,1,8,1.375,0.5454545454545454,0.0,1,0,1,0,0,1,0,0,0,0,0,0
1,22,20,11,0,0,0,4,0,0,0,0,0,0,0,1,0,3,1,3,0,4,2,6,0,0,1,0,0,0,2,2,1,1,1,1,5,3.6666666666666665,0.36363636363636365,0.0,1,1,0,1,0,1,1,0,1,0,1,1
1,33,18,7,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,2,2,3,6,1,0,0,0,0,0,0,1,0,1,1,1,1,6,0.4375,0.42857142857142855,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
1,28,24,23,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,2,5,1,0,2,13,0,0,0,1,0,0,0,1,1,5,4.6,0.08695652173913043,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,32,17,17,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,12,1,13,13,1,0,1,0,0,0,0,1,0,0,0,1,1,5,1.0625,0.7647058823529411,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0
1,22,20,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.6666666666666666,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0
1,33,21,52,1,2,0,7,0,2,0,0,0,0,0,1,0,44,8,2,13,10,34,28,0,10,0,0,0,0,28,16,1,1,1,1,7,4.0,0.19230769230769232,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0,0
1,19,19,17,0,0,0,6,0,0,0,0,0,0,0,1,1,7,6,0,1,6,1,14,0,0,0,0,0,0,12,6,1,1,1,1,5,17.0,0.35294117647058826,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,28,22,12,1,1,0,0,0,0,1,0,0,0,0,1,0,7,4,3,0,7,6,0,0,10,0,0,0,0,0,0,1,1,1,1,2,1.7142857142857142,0.5833333333333334,0.08333333333333333,1,0,0,0,1,0,0,0,0,0,0,0
1,24,22,8,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6666666666666665,0.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,26,15,1,2,0,2,0,1,0,0,0,0,0,1,0,9,8,3,2,11,11,2,0,9,0,0,0,0,2,0,0,0,1,1,6,0.9375,0.7333333333333333,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
1,28,15,21,1,5,3,1,0,0,1,0,0,0,0,1,0,11,5,9,2,14,17,3,0,8,0,0,0,0,3,1,1,1,1,1,7,1.5,0.6666666666666666,0.047619047619047616,1,1,0,0,1,0,0,0,0,1,0,0
1,28,18,26,1,0,0,10,0,2,1,0,0,0,0,1,0,21,7,2,15,9,12,19,0,0,0,0,0,0,18,5,0,0,0,0,7,2.3636363636363638,0.34615384615384615,0.038461538461538464,1,1,0,0,1,0,1,0,0,1,0,1
1,34,23,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0.5,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,22,10,1,1,0,6,0,0,0,0,0,0,0,1,0,4,4,0,3,4,4,8,0,1,1,0,0,0,8,0,1,1,1,1,6,0.6666666666666666,0.4,0.1,1,1,0,0,1,0,1,0,0,1,0,1
1,21,20,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.0,0.25,0.0,1,1,0,0,1,0,0,0,0,1,0,0
